newswiretxt	NA	2017	3	0.2	"La situación militar en la zona se ha complicado enormemente en las últimas horas.	Tras una operación organizada el sábado, unas 60 mujeres sufren complicaciones vinculadas a la intervención y 24 de ellas se encuentran en un estado grave, anunciaron las autoridades del Estado de Chhattisgarh ayer.
wikipediatxt	NA	2017	100	2.2	"Maria Anna Schwegelin" (? - 1781 en la cárcel de Kempten) fue una sirviente alemana de Lachen, la última «bruja» condenada a la hoguera en Alemania.	Te entregamos, Anna Schwegelin, al verdugo para ser llevada de la vida a la muerte en la hoguera por bruja"».
newstxt	NA	2017	102	4	"Nos inscribimos, recibimos un par de Google Glass, y estamos probándolas para ver si tienen algún valor en investigaciones, mayormente para patrullaje", señaló un oficial a Venturebeat.	"Nos inscribimos, nos dieron unos cuantos pares de los Google Glasses, y los estamos probando para ver si tienen algún valor en las investigaciones, principalmente para hacer patrullajes", citó VentureBeat a un oficial de la fuerza que mantuvo el anonimato.
main-news	MSRpar	2012train	0158	3.200	Halabi's military attorney, Air Force Maj. James Key, denied the charges, which could carry a death penalty.	The attorney representing al-Halabi, Air Force Maj. James Key III, denied the charges, according to The Associated Press.
main-news	headlines	2016	0903	3	Headlines in major Iranian newspapers on Sept 27	Headlines in several Iranian newspapers on Oct 19	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)
newstxt	NA	2017	213	0	Luego, el personal realizó una autopsia a la que asistieron decenas de adultos y niños, y los restos fueron utilizados para alimentar a otros animales del establecimiento.	El mandatario colombiano, Juan Manuel Santos, dará la bienvenida a sus colegas en calidad de presidente pro-témpore del mecanismo y de anfitrión de la VIII Cumbre de la Alianza del Pacífico, en Cartagena de Indias, informó Efe.
main-news	headlines	2014	0182	1.4	Car bombing kills 53 in Damascus	Car bombings kill 13 civilians in Iraqi capital
main-news	headlines	2015	0664	1.80	India Ink: Image of the Day: May 21	India Ink: Image of the Day: January 16
main-news	headlines	2015	0838	1.20	US postpones missile test over N Korea tensions	Embassies staying put in N. Korea despite tension
main-captions	images	2015	0471	0.00	A black dog is walking on the grass with a stick in it's mouth.	A boy holds a net with a snake in it close to the ground.
main-forum	deft-forum	2014	0061	1.8	You mean, you believe the word of the Mainstream Media?	You mean, you believe the word of the SpringHallConvert?
main-captions	images	2014	0185	4.2	a woman with a viking hat on.	Smiling woman sitting wearing a viking hat.
main-news	headlines	2013	0698	2.8	Bank of England's Paul Tucker tainted by Libor mess	Bank of England deputy denies ordering rate-rigging
newstxt	NA	2017	20	0	El Rey es recibido cerca de la puerta del Palacio Real que se abre a la Plaza de la Armería por el presidente del Gobierno, Mariano Rajoy, a su llegada al acto de celebración solemne de la Pascua Militar que ha presidido hoy, acompañado por la Reina y los Príncipes de Asturias.	Sánchez Cerén ganó las votaciones del domingo, pero sin lograr la mitad más uno de los votos y tendrá que enfrentarse en la segunda ronda el 9 de marzo al derechista Norman Quijano.
main-captions	MSRvid	2012train	0165	1.600	The woman is slicing herbs.	The man is slicing bread.
main-captions	MSRvid	2012test	0357	3.600	Butter is melting in a pan.	A man is melting butter in a pan.
main-forum	deft-forum	2014	0364	3.4	Florida The ignorance is yours!	The ignorance is yours!
newstxt	NA	2017	72	2	Según su relato, zarpó desde México el 24 de diciembre de 2012 junto a un compañero llamado Xiquel en un pequeña embarcación de fibra de vidrio, de unos 7,3 metros de eslora.	El hallazgo se hizo en las costas de Islas Marshall y, según el testimonio del hombre, su travesía comenzó el 21 de diciembre de 2012 en México, cuando salió a un día de pesca con un compañero a quien solo identificó como Ezequiel, un joven que describió de entre 15 y 18 años.
main-news	headlines	2014	0269	4.2	N Korea says it may delay controversial rocket launch	N. Korea looks set to delay controversial rocket launch
main-captions	images	2015	0851	0.00	Child sliding in the snow.	Man sleeping on the street.
main-news	headlines	2016	1028	1	Israeli forces arrest 21 Palestinians overnight, clash with locals	Israeli security forces arrest 8 Palestinians in overnight West Bank sweeps	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)
main-forum	deft-forum	2014	0111	2.2	Double Jeopardy actually enforces a jury nullification.	As far as legality goes I can use jury nullification.
main-news	MSRpar	2012test	0069	4.500	The DVD-CCA then appealed to the state Supreme Court.	The DVD CCA appealed that decision to the U.S. Supreme Court.
main-news	headlines	2014	0620	3	Witnesses hear 'loud booms' at Boston Marathon	Report of two explosions at finish line of Boston Marathon
main-news	MSRpar	2012test	0398	4.400	He projected Vanderpool will be available within the next five years.	Products featuring Vanderpool will be released within five years, he said.
main-forum	deft-forum	2014	0185	4	Alright just got in.	not well Alright just got in.
wikipediatxt	NA	2017	31	3	Las arqueas, como las bacterias, son procariotas; en este sistema, presentado por Carl Woese, las tres ramas evolutivas principales son las arqueas, las bacterias y los eucariotas.	Las arqueas fueron clasificados por primera vez como un superreino separado de las bacterias en 1977 por Carl Woese y George E. Fox en árboles filogenéticos basados en las secuencias de genes de ARN ribosómico (ARNr).
main-news	deft-news	2014	0110	4.8	the new law attempts to remove any legal obstacles to building more advanced spy satellites and to help innovation in japans's space industry. 	the purpose of the new law is to remove any legal obstacles to building more advanced spy satellites and to encourage innovation in japans's space industry.
main-captions	MSRvid	2012test	0013	1.600	The man is playing the piano.	The man is playing the guitar.
main-news	headlines	2014	0401	2	Iranian president calls for new nuclear talks	Iranian minister blames West for failed nuke talks
main-captions	images	2015	0173	2.33	A man playing fetch with two brown dogs.	A woman plays with a brown dog.
main-news	headlines	2015	0209	3.80	Afghanistan: suicide bomber kills eight in military bus blast	Roadside bomb 'kills eight Afghan soldiers'
main-news	deft-news	2014	0050	4.8	the cfe treaty was signed in 1990. 	the cfe treaty was established in 1990.
main-captions	MSRvid	2012test	0270	2.250	A woman is adding oil on fishes.	A woman is pouring water on fish.
main-captions	MSRvid	2012test	0409	0.000	A woman is taking a shower.	A man is riding a white horse.
main-captions	images	2015	0714	4.20	A child with his hands on his head.	A little boy stands with his hands on top of his head
main-news	MSRpar	2012test	0053	3.333	Metropolitan Ambulance spokesman James Howe said five people were taken to hospital and three were treated at the scene after yesterday's incident.	Spokesman James Howe said five children aged between 4 and 17 were taken to hospital with neck and chest injuries, while three others were treated at the scene.
main-captions	images	2014	0592	2.6	A blue and orange airplane flying with its landing gear down.	A red and blue plane flying with its landing gears down.
main-news	headlines	2015	0791	3.00	Winter Storm Ion: State-By-State...	Winter Storm Janus: State-by-State...
main-news	headlines	2016	0826	2	Headlines in major Iranian newspapers on Oct 4	Headlines in several Iranian newspapers on Oct 19	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)
newstxt	NA	2017	128	3.6	El presidente Santos anunció que países como Finlandia, Singapur, Israel y Marruecos han manifestado su intención de participar como observadores de la Alianza del Pacífico.	Santos recordó que en la actualidad hay 25 países observadores , y gobiernos como los de Israel, Singapur y Marruecos, han manifestado ingresar al grupo de observadores de la Alianza del Pacífico.
main-captions	MSRvid	2012train	0338	4.400	The boy played his trumpet.	A boy is playing the trumpet.
wikipediatxt	NA	2017	185	1.2	La familia, cuyo nombre deriva del género Iris, cuenta con más de 2.000 especies que se distribuyen por casi todo el mundo, siendo una de las familias más importantes en horticultura.	La familia comprende aproximadamente 70 géneros y más de 1600 especies, distribuidas por todo el globo, con una marcada concentración de especies en el Hemisferio Sur y el mayor centro de radiación en África, al sur del Sahara.
main-news	headlines	2013	0009	0.8	Sachin Tendulkar says I'm not God, I'm Sachin	Sachin Tendulkar scores cricket's first 100th century
main-news	headlines	2015	1225	1.40	FBI audio expert testifies in Zimmerman trial	Jury selection begins in Zimmerman's trial
main-forum	deft-forum	2014	0173	4.4	More factchecking: I don't know why anyone is making a fuss over the $, bet.	I don't know why anyone is making a fuss over the $, bet.
main-news	headlines	2014	0095	2	Police kill gunman, find 3 more dead in Colo. home	4 dead after police standoff with gunman barricaded in US home
main-captions	images	2014	0569	1.6	Two men wearing bike helmets.	Two men stand with their bicycles outside a shop.
main-news	headlines	2014	0618	1.4	Egyptian army pushes to attack kidnappers	Egypt's Morsi rules out talks as hostage video appears
main-news	headlines	2015	0132	3.40	‚ÄėGlee‚Äô star Cory Monteith found dead in hotel room	Cory Monteith found dead: Canadian ‚ÄėGlee‚Äô star was 31
main-captions	images	2015	1001	4.00	A black dog is biting a light brown dogs ear in a playful manner.	A black dog playfully bits another dog in a living room setting
main-news	headlines	2013	0555	1	Japan PM calls for quicker tsunami waste processing	Japan marks one year since quake and tsunami disaster
newswiretxt	NA	2017	420	1.4	Desde que el módulo se separó de la sonda, "la misión se dividió en dos", aunque Rosetta sigue siendo "fundamental" ya que Philae la necesita para comunicarse con la Tierra.	Desde Malargüe se reciben las comunicaciones de la sonda, que demoran casi 25 minutos en llegar a la Tierra.
main-news	headlines	2014	0709	2.2	Mixed reactions to NZ same-sex marriage	New Zealand legalizes same-sex marriage
newstxt	NA	2017	120	2.8	Según la investigación, la SMSS 0313-6708 se encontraba a 6.000 años luz de la Tierra, lo que es considerado bastante cerca en términos astronómicos.	La estrella, bautizada como SMSS J031300.36-670839.3, se encuentra en la Vía Láctea a unos 6.000 años luz de la Tierra, una distancia que para Keller está "relativamente cerca en términos astronómicos".
main-news	headlines	2013	0314	3	Palestinians: 2 Gaza militants killed in Israeli airstrike on coastal strip	Officials: Gaza man killed in Israeli airstrike (AP)
main-news	headlines	2013	0240	1.8	Romney wins Florida Republican primary	Romney eyes US Republican primary endgame
newswiretxt	NA	2017	314	2.2	El hombre mató a cuchilladas a Dalia Lemkus, una mujer de 25 años originaria de la colonia de Tekoa, e hirió a dos hombres de 26 y 50 años.	Asimismo, las fuerzas de seguridad israelíes detuvieron en Hebrón al hermano del hombre que presuntamente apuñaló a una mujer de 25 años causándole la muerte, y causó heridas a otras dos personas junto a una colonia judía en Cisjordania, según la misma agencia.
main-news	headlines	2015	0860	5.00	Cleveland Kidnapper Ariel Castro Found Hanged in Prison Cell	Cleveland kidnapper Ariel Castro found hanging in his cell
main-news	headlines	2015	1329	0.40	China's troubled Xinjiang hit by more violence	China's online population rises to 618 mln
